state,nsoil,psoil,ksoil,temperature,humidity,ph,rainfall,cropprice,crop,yield,totalprice,soiltype
himachalpradesh,27,79,82,17.0657929,17.5402406,6.30700492,70.8715057,1800,peas,1.8,3240,alluvial
himachalpradesh,27,79,82,17.0657929,17.5402406,6.30700492,70.8715057,1800,peas,1.8,3240,mountains
punjab,27,21,30,35.3915464,52.4882314,5.06108187,91.2288105,850,peas,0.56,476,desert
punjab,27,21,30,35.3915464,52.4882314,5.06108187,91.2288105,850,peas,0.56,476,sandy
punjab,27,21,30,35.3915464,52.4882314,5.06108187,91.2288105,850,peas,0.56,476,red
punjab,27,21,30,35.3915464,52.4882314,5.06108187,91.2288105,850,peas,0.56,476,regur
punjab,27,21,30,35.3915464,52.4882314,5.06108187,91.2288105,850,peas,0.56,476,alluvial
punjab,27,21,30,35.3915464,52.4882314,5.06108187,91.2288105,850,peas,0.56,476,mountains
punjab,4,136,204,29.9370759,81.7771346,5.89894428,65.5227932,1000,peas,0.56,560,desert
punjab,4,136,204,29.9370759,81.7771346,5.89894428,65.5227932,1000,peas,0.56,560,sandy
punjab,4,136,204,29.9370759,81.7771346,5.89894428,65.5227932,1000,peas,0.56,560,red
punjab,4,136,204,29.9370759,81.7771346,5.89894428,65.5227932,1000,peas,0.56,560,regur
punjab,4,136,204,29.9370759,81.7771346,5.89894428,65.5227932,1000,peas,0.56,560,alluvial
punjab,4,136,204,29.9370759,81.7771346,5.89894428,65.5227932,1000,peas,0.56,560,mountains
punjab,12,34,28,33.3614009,45.0223637,6.13526938,98.8159654,1700,peas,0.56,952,desert
punjab,12,34,28,33.3614009,45.0223637,6.13526938,98.8159654,1700,peas,0.56,952,sandy
punjab,12,34,28,33.3614009,45.0223637,6.13526938,98.8159654,1700,peas,0.56,952,red
punjab,12,34,28,33.3614009,45.0223637,6.13526938,98.8159654,1700,peas,0.56,952,regur
punjab,12,34,28,33.3614009,45.0223637,6.13526938,98.8159654,1700,peas,0.56,952,alluvial
punjab,12,34,28,33.3614009,45.0223637,6.13526938,98.8159654,1700,peas,0.56,952,mountains
punjab,38,15,30,28.9186201,48.1397454,5.07550453,97.013316,1250,peas,0.56,700,desert
punjab,38,15,30,28.9186201,48.1397454,5.07550453,97.013316,1250,peas,0.56,700,sandy
punjab,38,15,30,28.9186201,48.1397454,5.07550453,97.013316,1250,peas,0.56,700,red
punjab,38,15,30,28.9186201,48.1397454,5.07550453,97.013316,1250,peas,0.56,700,regur
punjab,38,15,30,28.9186201,48.1397454,5.07550453,97.013316,1250,peas,0.56,700,alluvial
punjab,38,15,30,28.9186201,48.1397454,5.07550453,97.013316,1250,peas,0.56,700,mountains
punjab,18,19,27,27.7551866,52.346058,4.77238598,94.1121334,800,peas,0.56,448,desert
punjab,18,19,27,27.7551866,52.346058,4.77238598,94.1121334,800,peas,0.56,448,sandy
punjab,18,19,27,27.7551866,52.346058,4.77238598,94.1121334,800,peas,0.56,448,red
punjab,18,19,27,27.7551866,52.346058,4.77238598,94.1121334,800,peas,0.56,448,regur
punjab,18,19,27,27.7551866,52.346058,4.77238598,94.1121334,800,peas,0.56,448,alluvial
punjab,18,19,27,27.7551866,52.346058,4.77238598,94.1121334,800,peas,0.56,448,mountains
punjab,39,24,31,33.5569556,53.7297982,4.75711489,98.6752756,1500,peas,0.56,840,desert
punjab,39,24,31,33.5569556,53.7297982,4.75711489,98.6752756,1500,peas,0.56,840,sandy
punjab,39,24,31,33.5569556,53.7297982,4.75711489,98.6752756,1500,peas,0.56,840,red
punjab,39,24,31,33.5569556,53.7297982,4.75711489,98.6752756,1500,peas,0.56,840,regur
punjab,39,24,31,33.5569556,53.7297982,4.75711489,98.6752756,1500,peas,0.56,840,alluvial
punjab,39,24,31,33.5569556,53.7297982,4.75711489,98.6752756,1500,peas,0.56,840,mountains
punjab,24,130,195,29.9967723,81.5415661,6.11230566,67.1253449,700,peas,0.56,392,desert
punjab,24,130,195,29.9967723,81.5415661,6.11230566,67.1253449,700,peas,0.56,392,sandy
punjab,24,130,195,29.9967723,81.5415661,6.11230566,67.1253449,700,peas,0.56,392,red
punjab,24,130,195,29.9967723,81.5415661,6.11230566,67.1253449,700,peas,0.56,392,regur
punjab,24,130,195,29.9967723,81.5415661,6.11230566,67.1253449,700,peas,0.56,392,alluvial
punjab,24,130,195,29.9967723,81.5415661,6.11230566,67.1253449,700,peas,0.56,392,mountains
punjab,40,24,25,28.7059524,50.4403012,5.44500841,95.8946444,1330,peas,0.56,744.8,desert
punjab,40,24,25,28.7059524,50.4403012,5.44500841,95.8946444,1330,peas,0.56,744.8,sandy
punjab,40,24,25,28.7059524,50.4403012,5.44500841,95.8946444,1330,peas,0.56,744.8,red
punjab,40,24,25,28.7059524,50.4403012,5.44500841,95.8946444,1330,peas,0.56,744.8,regur
punjab,40,24,25,28.7059524,50.4403012,5.44500841,95.8946444,1330,peas,0.56,744.8,alluvial
punjab,40,24,25,28.7059524,50.4403012,5.44500841,95.8946444,1330,peas,0.56,744.8,mountains
punjab,107,72,45,28.1493893,81.5444888,5.79076804,91.4050841,1500,peas,0.56,840,desert
punjab,107,72,45,28.1493893,81.5444888,5.79076804,91.4050841,1500,peas,0.56,840,sandy
punjab,107,72,45,28.1493893,81.5444888,5.79076804,91.4050841,1500,peas,0.56,840,red
punjab,107,72,45,28.1493893,81.5444888,5.79076804,91.4050841,1500,peas,0.56,840,regur
punjab,107,72,45,28.1493893,81.5444888,5.79076804,91.4050841,1500,peas,0.56,840,alluvial
punjab,107,72,45,28.1493893,81.5444888,5.79076804,91.4050841,1500,peas,0.56,840,mountains
uttarpradesh,40,22,29,27.558218,99.981876,5.7353643,174.625648,400,peas,0.51,204,desert
uttarpradesh,40,22,29,27.558218,99.981876,5.7353643,174.625648,400,peas,0.51,204,sandy
uttarpradesh,40,22,29,27.558218,99.981876,5.7353643,174.625648,400,peas,0.51,204,red
uttarpradesh,40,22,29,27.558218,99.981876,5.7353643,174.625648,400,peas,0.51,204,regur
uttarpradesh,40,22,29,27.558218,99.981876,5.7353643,174.625648,400,peas,0.51,204,alluvial
uttarpradesh,40,22,29,27.558218,99.981876,5.7353643,174.625648,400,peas,0.51,204,mountains
westbengal,83,38,35,25.7082268,52.8866711,7.18915558,136.732509,4600,peas,0.8,3680,desert
westbengal,83,38,35,25.7082268,52.8866711,7.18915558,136.732509,4600,peas,0.8,3680,sandy
westbengal,83,38,35,25.7082268,52.8866711,7.18915558,136.732509,4600,peas,0.8,3680,red
westbengal,83,38,35,25.7082268,52.8866711,7.18915558,136.732509,4600,peas,0.8,3680,regur
westbengal,83,38,35,25.7082268,52.8866711,7.18915558,136.732509,4600,peas,0.8,3680,alluvial
westbengal,83,38,35,25.7082268,52.8866711,7.18915558,136.732509,4600,peas,0.8,3680,mountains
uttarpradesh,0,19,31,25.5179133,94.3842056,6.27195283,178.729772,4880,peas,0.51,2488.8,desert
uttarpradesh,0,19,31,25.5179133,94.3842056,6.27195283,178.729772,4880,peas,0.51,2488.8,sandy
uttarpradesh,0,19,31,25.5179133,94.3842056,6.27195283,178.729772,4880,peas,0.51,2488.8,red
uttarpradesh,0,19,31,25.5179133,94.3842056,6.27195283,178.729772,4880,peas,0.51,2488.8,regur
uttarpradesh,0,19,31,25.5179133,94.3842056,6.27195283,178.729772,4880,peas,0.51,2488.8,alluvial
uttarpradesh,0,19,31,25.5179133,94.3842056,6.27195283,178.729772,4880,peas,0.51,2488.8,mountains
punjab,95,74,50,25.9011312,80.4715273,6.0024816,110.10323,700,peas,0.56,392,desert
punjab,95,74,50,25.9011312,80.4715273,6.0024816,110.10323,700,peas,0.56,392,sandy
punjab,95,74,50,25.9011312,80.4715273,6.0024816,110.10323,700,peas,0.56,392,red
punjab,95,74,50,25.9011312,80.4715273,6.0024816,110.10323,700,peas,0.56,392,regur
punjab,95,74,50,25.9011312,80.4715273,6.0024816,110.10323,700,peas,0.56,392,alluvial
punjab,95,74,50,25.9011312,80.4715273,6.0024816,110.10323,700,peas,0.56,392,mountains
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,sandy
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,laterite
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,desert
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,desert
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,sandyclayloam
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,black
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,regur
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,inceptisols
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,red
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,alluvial
westbengal,116,40,33,24.9137048,54.1531924,7.04208949,129.548114,400,potato,5.05,2020,mountains
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,sandy
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,laterite
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,desert
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,desert
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,sandyclayloam
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,black
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,regur
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,inceptisols
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,red
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,alluvial
westbengal,108,24,31,24.1283254,56.1810766,6.43189974,147.275781,560,potato,5.05,2828,mountains
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,sandy
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,laterite
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,desert
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,desert
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,sandyclayloam
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,black
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,regur
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,inceptisols
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,red
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,alluvial
westbengal,99,16,30,23.5265208,65.4434092,6.39279165,186.17282,580,potato,5.05,2929,mountains
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,sandy
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,laterite
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,desert
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,desert
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,sandyclayloam
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,black
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,regur
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,inceptisols
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,red
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,alluvial
westbengal,111,28,26,27.7736334,64.4785869,6.93735284,192.712123,350,potato,5.05,1767.5,mountains
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,sandy
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,laterite
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,desert
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,desert
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,sandyclayloam
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,black
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,regur
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,inceptisols
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,red
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,alluvial
westbengal,109,23,25,25.1171104,68.480304,7.00733163,194.877347,530,potato,5.05,2676.5,mountains
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,sandy
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,laterite
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,desert
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,desert
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,sandyclayloam
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,black
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,regur
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,inceptisols
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,red
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,alluvial
uttarpradesh,6,13,9,34.5142395,90.5615146,7.78672533,118.327196,440,potato,10.62,4672.8,mountains
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,sandy
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,laterite
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,desert
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,desert
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,sandyclayloam
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,black
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,regur
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,inceptisols
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,red
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,alluvial
westbengal,83,21,28,25.5674832,60.492446,7.46690068,190.225784,500,potato,5.05,2525,mountains
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,sandy
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,laterite
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,desert
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,desert
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,sandyclayloam
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,black
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,regur
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,inceptisols
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,red
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,alluvial
westbengal,88,21,27,24.4301192,66.0241118,7.23116654,181.636827,500,potato,5.05,2525,mountains
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,sandy
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,laterite
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,desert
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,desert
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,sandyclayloam
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,black
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,regur
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,inceptisols
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,red
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,alluvial
uttarpradesh,45,47,55,38.4191628,91.1422038,6.75145293,119.265387,410,potato,10.62,4354.2,mountains
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,sandy
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,laterite
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,desert
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,desert
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,sandyclayloam
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,black
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,regur
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,inceptisols
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,red
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,alluvial
westbengal,118,21,34,24.3853464,64.7254307,7.23425837,119.63241,510,potato,5.05,2575.5,mountains
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,sandy
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,laterite
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,desert
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,desert
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,sandyclayloam
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,black
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,regur
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,inceptisols
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,red
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,alluvial
westbengal,87,38,29,25.204068,57.8837045,6.65264257,156.145725,475,potato,5.05,2398.75,mountains
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,sandy
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,laterite
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,desert
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,desert
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,sandyclayloam
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,black
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,regur
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,inceptisols
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,red
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,alluvial
westbengal,108,35,25,23.9814333,61.1093508,6.97196316,161.527909,525,potato,5.05,2651.25,mountains
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,sandy
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,laterite
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,desert
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,desert
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,sandyclayloam
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,black
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,regur
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,inceptisols
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,red
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,alluvial
uttarpradesh,7,17,10,10.1643129,91.2232099,6.46591327,106.362551,590,potato,10.62,6265.8,mountains
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,sandy
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,laterite
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,desert
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,desert
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,sandyclayloam
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,black
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,regur
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,inceptisols
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,red
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,alluvial
westbengal,85,35,32,26.2492819,54.2861781,6.85401126,133.112023,480,potato,5.05,2424,mountains
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,sandy
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,laterite
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,desert
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,desert
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,sandyclayloam
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,black
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,regur
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,inceptisols
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,red
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,alluvial
westbengal,95,39,29,27.3515264,55.9937501,7.13411409,148.981252,600,potato,5.05,3030,mountains
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,sandy
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,laterite
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,desert
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,desert
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,sandyclayloam
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,black
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,regur
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,inceptisols
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,red
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,alluvial
uttarpradesh,14,23,25,26.1855238,96.9663791,5.61212279,135.418622,500,potato,10.62,5310,mountains
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,sandy
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,laterite
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,desert
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,desert
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,sandyclayloam
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,black
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,regur
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,inceptisols
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,red
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,alluvial
uttarpradesh,89,53,44,24.8869281,71.9171152,7.31973547,150.249867,500,potato,10.62,5310,mountains
westbengal,72,41,36,26.5083866,86.84264,6.06589828,152.980169,370,potato,5.05,1868.5,sandy
westbengal,72,41,36,26.5083866,86.84264,6.06589828,152.980169,370,potato,5.05,1868.5,laterite
westbengal,72,41,36,26.5083866,86.84264,6.06589828,152.980169,370,potato,5.05,1868.5,desert
westbengal,72,41,36,26.5083866,86.84264,6.06589828,152.980169,370,potato,5.05,1868.5,desert
westbengal,72,41,36,26.5083866,86.84264,6.06589828,152.980169,370,potato,5.05,1868.5,sandyclayloam
